,label,author,comment,id,channel,title
2811,0,lekicek,Wah Pitra jadi endorse Politron Mayan buat tambahan 😂😂😂,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2812,0,brahamwijaya1039,Kalo banjir gimana? Gk konslet?,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2813,0,lanangjagat2077,Mobil secanggih gini dijual 200 jutaan itu kebilang paling murah dikalangan mobil lain di indonesia,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2814,0,BerkahBarokah-s3s,Spk ah....,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2815,0,sumaadi6912,"Kalau Polytron audio emang fans saya, kalau ada produk mobil pasti akan bagus juga,,,,",laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2816,0,sobatotan3866,"Polytron Dari Sound System, TV, Kulkas. Semuanya Canggih dan Keren. Dan kualitas Nya Bagus Sekali",laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2817,0,sobatmisqueen7243,Esemka keluarin ev ga ya,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2818,0,PilarLivera,Percaya lah sama pemilik BCA DJARUM,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2819,0,kadrunbintolol5573,"Siapa Mau Beli, Kalau Rakyat Miskin Semua😂, Sayapun Mau Beli, Tapi Kerja Tak Ada, Kreditpun Saya Berani",laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2820,0,chelysutio,Ada yg kurang di sebut. Polytron jg ada keluarin produk HP juga.,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2821,0,prorejaliblakutak2410,100  % itu produk Indonesia?....jangan2 nanti bannya doang buatan Indonesia? Jangan lukai lagi bangsa yg baik ini....Mhn penjelasannya kang..,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2822,0,Zaen_Four,Ayo pd beli produk Indonesia,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2823,0,sugionosugiono2252,Keren politron tdk gembar gembor langsung produksi tdk seperti esemka belum apa2 teriak2,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2824,0,KEDAIBOYTV86,Mahal sewa batre 1jt lbh.,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2825,0,giga_print,Beli 1,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2826,0,itasugih7614,"Keren tau modelx, aku salut. KL aku ada uang pengen beli. Tapi ada yg mau beli gak",laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2827,0,GultomGultom-b5x,Stop impor byd Tesla   belik produk dalam negeri sudah murah namun canggih pemerintah harus lihat ini  jangan biarkan BYD mobil China menguasai' Indonesia akibat nya engga ada mobil buatan Indonesia  Indonesia sebenar nya mampu cuma pemerintah yang begoh mau di sogoh jepang dan China biar mereka bisa menguasai Indonesia akibat nya industri nasional mati macam PT Sritex  mati akibat banyak nya  baju murah dan bekas datang ke Indonesia tidak ada yang  menolaknya termaksud pemerintah,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2828,0,Juliantikah,Ceplok sana ceplok sini..fitur ok..macam mercedes. Tapi di jalan bagaimana? Nanjak bisakah..?,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2829,0,kisworo7391,Ada mini kompo di dalemnya,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2830,0,catbert007,Tahan banjir gak ya ?,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2831,0,RanggaSaputra-p8n,"TERLALU BANGGA BUAT CHINA.., BANGGA SAMA ANAK NEGRI SENDIRI!
PEMERINTAH BANGSAD!",laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2832,0,RanggaSaputra-p8n,Adu banteng ancur mumur!,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2833,0,edyalfredo2498,Keren nih Polytron..mantapp semoga di bawah 100 jt..😂😂 bechandyaa..😅😅,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2834,0,herjunoagung6784,"Mungkin ke depan nya mobil dinas Djarum, Indosiar, BCA pakai mobil Polytron.",laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2835,0,agungprasetyo700,Maju terus produk lokal ❤ semoga go internasional,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2836,0,febryaviant8295,"sebernya yg minus cmn desain aja.. polytron d blakang itu aja .. sisanya cukup bs kompetisi . termasuk ""banyak tombol"" dimana brand lain kadang ribet oprasionalnya krn gak ada tombol",laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2837,0,rahmatc7206,semoga produk indoneesia sukses mendunia,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2838,0,surajieadjie218,keren,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2839,0,adip1427,Indonesia hebat ya sekarang ❤,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2840,0,Paygaming92,Om fitra Rp800/km brrti tangerang-tasik malaya 273km x 800=218400,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2841,0,bossmancottons2354,Polytron itu local pride yg selukses 🎉,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2842,0,pdm12-rh1tg,"Ah masaaaa diluar nalar, coba esemka itu diluar apa",laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2843,0,ogiezeprizal3746,ODM,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2844,0,akromnugroho8111,berharap mobil Polytron ini bisa bekerja sama dgn pejabat dan kepala daerah. Untuk di jadikan mobil dinas.,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2845,0,LenronzaKallez,"Padahal kalau mau laris tinggal keluarin 3 baris. Panjang 4,7 meter lebih tapi masih 2 baris. Dealbreaker.

Liat aja apa EV paling laris? Yak, BYD M6.",laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2846,0,ruyatrudiantoro2367,Mobil Cina merk lokal😅,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2847,0,mutt4x,Bengkel/ dealer nya dmn aja ya kalo polytron ev gini,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2848,0,bangiyuschannel8418,Diem2 nongol aja nih mobil.. Hebat Polytron,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2849,0,vtg1800,"Calon brand discontinued, ini unit buat coba2 saja 😂. Sekarang mobil sudah mirip HP, ini bukan Polytron yang buat mobil, ini mobil pasti mesin dan chassis sama dengan model mobil apa aja pasti ada. Pergi ke China tinggal sebut saja mau bentuk gimana, fitur apa yang penting ada duit.",laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2850,0,Aaraju1,Klo beli Mobil ini harus langsung di polish.. cat mobil banyak kulit jeruknya,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2851,0,erniyulia9133,harus beli sih ini om 3 serangkai buat calange,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2852,0,Candra-g8y,"Miyako, Cosmos, changhong, ditunggu rilis nya😅",laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2853,0,keangwooichoo6138,Tahniah indonesia,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2854,0,PolytronGtv32,"300jt masih + 1,2jt perbulan. Pilih reborn matic diesel second wae...",laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2855,0,tokyocitt,Polytron anak perusahaan pt djarum ..anjirrr bisa yuk kalahkan mobil vietnam,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2856,0,MrYasin-v7h,Luar biasa❤,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2857,0,NanangSuharyono-o2u,Mesinya dari merk apa,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2858,0,chibisantana,Manteb .   Sukses Polytron.   Cinta Indonesia,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2859,0,sampurno8157,Mantap,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2860,0,pelancong_virtual,Polytron tidak usah di ragukan lagi kualitasnya,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2861,0,NurKartini-g5i,"Kalo ALEXIS17 udah roasting temen, suasana auto pecah!",laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2862,0,glardonia6027,Biasa Polytron cm rebrand aja,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2863,0,yuliantoro5037,Indonesia wajib punya pabrik baterai sendiri,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2867,0,FitriSeptiani-y8w,"Video punchline ALEXIS17 viral tuh, udah nonton belom?",laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2868,0,AndiYuliani-d1h,"Menurut Alexis17, aktor komedi sekarang kurang bikin ngakak.",laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2869,0,TaufikRamadhan-s9q,alexis17 paling gak suka komika yang garing.,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2871,0,malikibrahim6103,kalau bisa polytron jangan hanya mengeluarkan mobil listrik. tapi mobil yang berbahan bakar jugak. muadah2han terus berkembang,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2872,0,BeruangAnomali,melihat sepak terjang Polytron dengan segala produk berkualitasnya…yakin tidak akan menghancurkan nama besar dgn produk asal2an..,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2873,0,poer,Ayoo esemka,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2874,0,poer,Re branding,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2875,0,suwamad0482,"Kenapa mobil listrik PK Dahlan Iskan gak lolos emisi ,tapi giliran chines 2 lainnya pada lolos gas emisi padahal masyarakat gak tahu berita uji emisi gasnya , terlihat jelas pengujiannya tebang pilih , alias pilih kasih 😅",laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2876,0,fyanfps2098,"Layak di kembangkan asli produk dalam negeri, supaya indonesia gk di pandang remeh oleh negara lain",laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2877,0,alkausarmohghufron5733,Beli lewat dealer perwakilan Polytron...... di daerah Kaltim apa bisa,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2878,0,ImamPrasetyoPrasetyo-x5m,ESEMKAH mana ya,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2879,0,dedyoktavia1520,"Indonesia Banget EV ini.
Tks mas Fitra",laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2880,0,Dineivan,Mobil cina kasih merek Polytron bukan ini,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2881,0,kristiawanab9455,Mudah mudahan sukses daripada saudara rebranding sebelumnya es em ka.,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2882,0,herysetiawan5741,Barang elektronik dr Polytron emng best sih❤,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2883,0,NamisanesUdin,Reebrand mobil ap tuh kira2???,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2884,0,iwantbee3678,Kerennnnn kaget banget politron buat mobil❤❤❤,laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2885,0,mgmchannel7526,"Apakah rebranding itu termasuk assembling di Indonesia? Komponen mobil itu puluhan ribu, ekosistim industri komponen Indonesia masih lemah. Tapi minimal, ada niat dulu oleh Polytron. Semoga nanti bisa bikin sendiri.",laixm4FLF5g,Otodriver,POLYTRON G3 2025: EV CANGGIH HARGA MULAI 299 JUTA!
2886,0,AutonetMagz,"Air Suspension, Automated Parking, Rear Wheel Steering adalah fitur canggih XPENG X9 yang sulit ditemui di rivalnya。",TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2887,0,Abdullah-i2t1b,"Bahan baterai nikel yg dimorowali, kenapa gk pemerintahan sendirian yg kelolah, kl gk mampu serahkan ke swasta pribumi?😊",TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2888,0,arifinazhari8721,Goodbye mobil Jepang dan selamat datang mobil yg sesuai isi kantong rakyat Indo tapi telah dibekali dgn teknologi canggih.,TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2889,0,fendipekanbaru373,Try to auto parking with 2 side have car. Don't try at no car space.,TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2890,0,NM-gk8zf,"klo di negeri asalnya, merek ini lebih dianggap lebih bersaing dengan tesla dibanding byd",TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2891,0,frankynathanael,"Nanti kalau sudah ada fitur auto search slot parking di mall, baru deh beralih kesini... enak kan turun di pintu masuk, dia muter2 sendiri ngantri dan cari parkir di mall yg penuh, sekarang di mall masih susah cari parkir dan keseringan valet parking",TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2892,0,이민재-g4i,XOS? INFINIX????,TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2893,0,Yudha-dw8go,W seneng banjir mobil China banyak pilihan,TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2894,0,sosakavendorkaos,"Pengen sich, tapi auto ingat gaji masih under UMR 😢

Fix, mulai nabung, buat beli beras",TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2895,0,StillWaterVibes,Lumayan bang juga tabungan ada 100rb semoga bisa kebeli aminnn,TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2896,0,apriza100m9,cocok di bawa ke glodok😂😂😂😂,TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2897,0,pristantomuhammad790,"Produk ev masif, pembeli dpt insentif. Yg beli siapa? Yg kaya. Ga mungkin xpeng dibeli gapok 2 3 jt. Buat harian single aja kurang kalee. Entah apa pemikiran pemerintah kita  insentif kok mobil pribadi. Emng luas lahan kosong dsini kayak d aussy. Secara otomatis jg ev cina menghancurkan ice merk yg ada. Apa kita ganti aja negara ini jd pesamakmuran. Sekian",TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2898,0,pinguinbarbar1849,kayaknya bakalan di angka 1.2M deh,TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2899,0,rassyasya,pelipatan jok baris ke 3 mirp sama oddysey rb,TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2900,0,FahmiCiptawan,Gila Keren Si Dari Model Nya Juga Udah Masuk Banget,TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2901,0,tubagushendriana133,Dimana ini dealernya ? Ga ada indo,TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2902,0,COmfortEndValue007,"Wow😮, X9 was came in,increadible, Its was Awsome, Thanks AutonetMagz, thanks Review nya Koko, Disholawatin Dulu Yah😇,",TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2903,0,mroppa6637,"Di china banyak brand mbl keluarin model2 gt..ga cuma denza .xpeng..cuma.ga masuk semua aja...msh ada dari merk changan,nio,dll tapi yg sering kelihatan di mall mewah sana justru zeekr dan lexus lm guys. Yg lain biasa2 aja.tapi xpeng ya jelas lbh ok lah..drpd brand china ga jelas macam neta,yg emang udah dikenal jelek jg disana 😂😂",TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2904,0,alivchannel1332,8.12 ketek nya basket om...😅😅😅..,TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2905,0,sutiknom3724,denza,TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2906,0,omatchannel2305,Lbh ke maintenance nya sih..pusing kali nyri bengkel nya..serba outomatic gt,TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2907,0,GET2LUCKYdotPRO,Masalah nya cuma di spare part nya nih,TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2908,0,BOLAZOOMdotSITE,"keren banget mobil nya , jadi kepengen tapi ga tau juga spare part nya susah dicari ga bang",TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2909,0,buditeampixel8766,Air suspension jadi nilai ++++++++,TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2910,0,damarwirawan1348,wih.... gw sependapat nih ma designer engineering architect ac👍 xpeng x9 ini,TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2911,0,mukti_26,Jujur aneh desain belakangnya 😂,TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2912,0,andirafiq6447,Canggih,TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2913,0,namakenzu,kenapa belakangnya harus miring coba lurus aja lbih gagah,TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2914,0,jostimantatarigan7657,kok ga ada reivew baris ke-3,TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2915,0,Jancukers666,Bandinginnya dg alphard krn denza jg kt blm pernah pakai,TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2916,0,hwatini6469,"Udh di jual di INDO BLM?
sy mau test drive",TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2917,0,DVideo78,Dulu terinspirasi dari esemka padahal itu,TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2918,0,panjirayrizki,Bahasa desainnya bikin inget sama Lexus ga sih.,TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2919,0,asdflux1,Air sus and rear wheel steering... Mantavv,TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2920,0,kingofdeath2549,klo service dmn?byd udh ada pabrik,TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2921,0,udin99999,"Cuma geleng² kepala melihat canggihnya produk² Tiongkok, 
Baik itu otomotif maupun HP, 
Menu yang canggih & harga yang murah, Amazing...
Kerjasama pemerintah & rakyatnya yang luar biasa...",TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2922,0,budiani1006,GEPENG 69,TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2923,0,hannysuryalasmana3325,adiknya xin jin ping yaitu xpeng x9,TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2924,0,suluhbanten,Tabungan saya baru 15 juta bismilah kebeli sholawatin dulu aja,TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2925,0,rudykurniawan8883,Akhirnya Jadi MUPENG Nih😂😂,TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2926,0,SarangMainanSarangMainan,Minta tanya harga nya berapa?,TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2927,0,joevega24_,"suka sama mobil china
mreka bereksperimen dengan design 
jdi gk monoton
tinggal selera konsumen nya aja
ada yg suka atau gk suka",TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2928,0,bangfey7182,"masalah Kaca aauto gitu. aku mikir dg Polisi Konoha yang hanpirnrata2 Geob lok,. mereka akan ngotot kalo itu riben 😂",TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2929,0,MamangOpreker,"Coba autoparkingnya di tempat test sim polrestabes bandung, kalau lulus memang oke😅😅",TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2930,0,briliant1564,Kirain rocky gerung yg review,TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2931,0,kensatosfomo,"haha gas terus brand chna, gw ga sabar : Xpeng + ZeekR + Nio + Aito + IM Motor + Avatr + Maxus brand2 lux ini masuk indo 👍🏻 biar japan makin habis market sharenya 🤣",TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2932,0,yurikoodyniarichelle121,Keren bgt ne mobil,TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2933,0,geminifishaquatic,Duduk kursi belakangnya kelewat gx direview..,TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2934,0,riftsu76,Tetep odyssey dihati,TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2935,0,AdeMunaa,gokil asli gila,TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2936,0,fahrurronzi4112,Marketing cina itu barang murah suku cadang rada susah jadi rada mahal 😂,TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2937,0,aaelofficial,"Motor aja cmn beat
Boro² mobil EV😂
Semoga aja ya❤",TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2938,0,fahmiirfan5144,Belakang ny culun gundul,TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2939,0,ismailhuda2263,"Ini kakak kelasnya Alphard yg seharga Rp.1,7M Ckckckckckckck...",TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2940,0,fandibong,"Price List Pre-Offer X-Peng (OTR Jakarta)

Xpeng G6 : 599.000.000

Xpeng X9 Standart Range : 990.000.000

Xpeng X9 Long Range Pro : 1.059.000.000 

Xpeng X9 Long Range Pro + : 1.099.000.000",TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2941,0,xpeng.consultant,❤❤❤,TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2942,0,Garlic_icecream,"ini maksudnya apa dah? build quality nya kurang, tapi kaya old money, tapi kaya ikea, ga nyambung?",TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2943,0,suryowirawanwibisono,"Saking panasnya lokasi shooting, sampe baskettttt #salahfokus😂😂",TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2944,0,fahryirsandy7347,Keren bobot berat ukuran ban nya kecil lebar nya .. kalau Denza D9 kokoh tebel lebar menyesuaikan bobot mobil,TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2945,0,SuperHardito,"Ko sepanjang video, gue salfok sama ketek lu yg basah 😭",TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2946,0,theoltus,"perusahaan EV China yang sangat dikesalin Elon Musk


X-Peng dan Nio lah mbah nya industri EV China. Tapi sekarang Huawei menjadi supplier untuk banyak mobil premium di sana untuk intelligent driving solutions dan software/ekosistem",TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2947,0,rafal.athaya,"Sekali layarnya blurr or blueacreen, tamat tuh mobil?",TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2948,0,haryandika9416,Alphard jadi keliatan jadul,TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2949,0,lapendos86squad,Belakang nya akan menjadi kontroversi karena lebih jelek daripada santa fe,TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
2950,0,TheDonipetrucci,Abis dri shanghai kmarin. Ni xpeng raja jalanan disana. Udh masuk disini aja 😅,TZZ28iKL8K8,AutonetMagz,XPENG X9 : Terlalu canggih untuk mobil keluarga!
